:START_ID,:TYPE,:END_ID,properties:JSON
"testing.inputspacepartition.composes.partitionvalue",USES_PREDICATE,"predicate:composes","{}"
"testing.inputspacepartition.depends-on.inputspacepartition",USES_PREDICATE,"predicate:depends-on","{}"
"testing.inputspacepartition.serves.testing.testcoveragetarget",USES_PREDICATE,"predicate:serves","{}"
"testing.outcomecategory.aggregates.testing.testcasesketch",USES_PREDICATE,"predicate:aggregates","{}"
"testing.outcomecategory.constrained-by.testing.environmentfactor",USES_PREDICATE,"predicate:constrained-by","{}"
"testing.outcomecategory.flows-to.testing.coveragesummary",USES_PREDICATE,"predicate:flows-to","{}"
"testing.outcomecategory.references.testing.targetinputfield",USES_PREDICATE,"predicate:references","{}"
"testing.outcomecategory.serves.testing.coveragerequirement",USES_PREDICATE,"predicate:serves","{}"
"testing.partitiondependency.references.testing.inputspacepartition",USES_PREDICATE,"predicate:references","{}"
"testing.partitiondependency.triggers.testing.coveragerequirement",USES_PREDICATE,"predicate:triggers","{}"
"testing.partitiondependency.triggers.testing.partitionvalue",USES_PREDICATE,"predicate:triggers","{}"
"testing.partitionvalue.composes.testing.inputspacepartition",USES_PREDICATE,"predicate:composes","{}"
"testing.partitionvalue.constrained-by.testing.coveragerequirement",USES_PREDICATE,"predicate:constrained-by","{}"
"testing.partitionvalue.depends-on.testing.environmentfactor",USES_PREDICATE,"predicate:depends-on","{}"
"testing.partitionvalue.flows-to.testing.outcomecategory",USES_PREDICATE,"predicate:flows-to","{}"
"testing.partitionvalue.references.testing.coverageexclusion",USES_PREDICATE,"predicate:references","{}"
"testing.partitionvalue.triggers.testing.coveragegap",USES_PREDICATE,"predicate:triggers","{}"
"testing.targetcoveragesummary.references.testing.coverageexclusion",USES_PREDICATE,"predicate:references","{}"
"testing.targetcoveragesummary.references.testing.coveragegap",USES_PREDICATE,"predicate:references","{}"
"testing.targetcoveragesummary.validates.testing.coveragerequirement",USES_PREDICATE,"predicate:validates","{}"
"testing.targetcoveragesummary.validates.testing.testcoveragetarget",USES_PREDICATE,"predicate:validates","{}"
"testing.targetinputfield.aggregates.testing.partitionvalue",USES_PREDICATE,"predicate:aggregates","{}"
"testing.targetinputfield.constrained-by.testing.coveragerequirement",USES_PREDICATE,"predicate:constrained-by","{}"
"testing.targetinputfield.depends-on.testing.contextvariation",USES_PREDICATE,"predicate:depends-on","{}"
"testing.targetinputfield.flows-to.testing.inputpartitionselection",USES_PREDICATE,"predicate:flows-to","{}"
"testing.targetinputfield.references.testing.inputspacepartition",USES_PREDICATE,"predicate:references","{}"
"testing.targetinputfield.references.testing.testcoveragetarget",USES_PREDICATE,"predicate:references","{}"
"testing.testcasesketch.accesses.testing.inputpartitionselection",USES_PREDICATE,"predicate:accesses","{}"
"testing.testcasesketch.accesses.testing.inputselection",USES_PREDICATE,"predicate:accesses","{}"
"testing.testcasesketch.depends-on.testing.contextvariation",USES_PREDICATE,"predicate:depends-on","{}"
"testing.testcasesketch.depends-on.testing.inputspacepartition",USES_PREDICATE,"predicate:depends-on","{}"
"testing.testcasesketch.depends-on.testing.outcomecategory",USES_PREDICATE,"predicate:depends-on","{}"
"testing.testcasesketch.fulfills-requirements.motivation.requirement",USES_PREDICATE,"predicate:fulfills-requirements","{}"
"testing.testcasesketch.references.testing.coveragerequirement",USES_PREDICATE,"predicate:references","{}"
"testing.testcasesketch.references.testing.partitionvalue",USES_PREDICATE,"predicate:references","{}"
"testing.testcasesketch.references.testing.testcoveragetarget",USES_PREDICATE,"predicate:references","{}"
"testing.testcasesketch.supports-goals.motivation.goal",USES_PREDICATE,"predicate:supports-goals","{}"
"testing.testcasesketch.tests.testing.coveragerequirement",USES_PREDICATE,"predicate:tests","{}"
"testing.testcasesketch.validates.testing.coveragerequirement",USES_PREDICATE,"predicate:validates","{}"
"testing.testcasesketch.validates.testing.testcoveragetarget",USES_PREDICATE,"predicate:validates","{}"
"testing.testcoveragemodel.aggregates.contextvariation",USES_PREDICATE,"predicate:aggregates","{}"
"testing.testcoveragemodel.aggregates.inputspacepartition",USES_PREDICATE,"predicate:aggregates","{}"
"testing.testcoveragemodel.aggregates.testcasesketch",USES_PREDICATE,"predicate:aggregates","{}"
"testing.testcoveragemodel.composes.testing.coverageexclusion",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.composes.testing.coveragerequirement",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.composes.testing.coveragesummary",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.composes.testing.inputpartitionselection",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.composes.testing.outcomecategory",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.composes.testing.testcoveragetarget",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragemodel.constrained-by.motivation.constraint",USES_PREDICATE,"predicate:constrained-by","{}"
"testing.testcoveragemodel.fulfills-requirements.motivation.requirement",USES_PREDICATE,"predicate:fulfills-requirements","{}"
"testing.testcoveragemodel.governed-by-principles.motivation.principle",USES_PREDICATE,"predicate:governed-by-principles","{}"
"testing.testcoveragemodel.supports-goals.motivation.goal",USES_PREDICATE,"predicate:supports-goals","{}"
"testing.testcoveragetarget.aggregates.contextvariation",USES_PREDICATE,"predicate:aggregates","{}"
"testing.testcoveragetarget.composes.testing.inputpartitionselection",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragetarget.composes.testing.outcomecategory",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragetarget.composes.testing.targetinputfield",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragetarget.composes.testing.testcoveragetarget",USES_PREDICATE,"predicate:composes","{}"
"testing.testcoveragetarget.flows-to.testing.coveragerequirement",USES_PREDICATE,"predicate:flows-to","{}"
"testing.testcoveragetarget.flows-to.testing.testcasesketch",USES_PREDICATE,"predicate:flows-to","{}"
"technology.communicationnetwork.aggregates.technology.communicationnetwork",USES_PREDICATE,"predicate:aggregates","{}"
"technology.communicationnetwork.aggregates.technology.path",USES_PREDICATE,"predicate:aggregates","{}"
"technology.communicationnetwork.assigned-to.technology.technologycollaboration",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.communicationnetwork.associated-with.technology.systemsoftware",USES_PREDICATE,"predicate:associated-with","{}"
"technology.communicationnetwork.provides.technology.technologyinterface",USES_PREDICATE,"predicate:provides","{}"
"technology.communicationnetwork.serves.technology.device",USES_PREDICATE,"predicate:serves","{}"
"technology.communicationnetwork.serves.technology.node",USES_PREDICATE,"predicate:serves","{}"
"technology.communicationnetwork.supports.technology.technologyservice",USES_PREDICATE,"predicate:supports","{}"
"technology.device.composes.technology.node",USES_PREDICATE,"predicate:composes","{}"
"technology.node.assigned-to.technology.technologyfunction",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.node.composes.technology.artifact",USES_PREDICATE,"predicate:composes","{}"
"technology.node.composes.technology.device",USES_PREDICATE,"predicate:composes","{}"
"technology.node.composes.technology.systemsoftware",USES_PREDICATE,"predicate:composes","{}"
"technology.node.composes.technology.technologyinterface",USES_PREDICATE,"predicate:composes","{}"
"technology.path.assigned-to.technology.technologyinterface",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.path.composes.technology.path",USES_PREDICATE,"predicate:composes","{}"
"technology.path.flows-to.technology.technologyservice",USES_PREDICATE,"predicate:flows-to","{}"
"technology.path.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.path.serves.technology.device",USES_PREDICATE,"predicate:serves","{}"
"technology.path.serves.technology.node",USES_PREDICATE,"predicate:serves","{}"
"technology.path.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.systemsoftware.accesses.technology.artifact",USES_PREDICATE,"predicate:accesses","{}"
"technology.systemsoftware.assigned-to.technology.technologyfunction",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.systemsoftware.composes.technology.artifact",USES_PREDICATE,"predicate:composes","{}"
"technology.systemsoftware.depends-on.technology.device",USES_PREDICATE,"predicate:depends-on","{}"
"technology.systemsoftware.depends-on.technology.systemsoftware",USES_PREDICATE,"predicate:depends-on","{}"
"technology.systemsoftware.provides.technology.technologyinterface",USES_PREDICATE,"predicate:provides","{}"
"technology.systemsoftware.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.systemsoftware.serves.technology.technologyfunction",USES_PREDICATE,"predicate:serves","{}"
"technology.systemsoftware.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.systemsoftware.uses.technology.communicationnetwork",USES_PREDICATE,"predicate:uses","{}"
"technology.systemsoftware.uses.technology.path",USES_PREDICATE,"predicate:uses","{}"
"technology.technologycollaboration.accesses.technology.artifact",USES_PREDICATE,"predicate:accesses","{}"
"technology.technologycollaboration.aggregates.technology.node",USES_PREDICATE,"predicate:aggregates","{}"
"technology.technologycollaboration.aggregates.technology.technologyinterface",USES_PREDICATE,"predicate:aggregates","{}"
"technology.technologycollaboration.associated-with.technology.technologycollaboration",USES_PREDICATE,"predicate:associated-with","{}"
"technology.technologycollaboration.performs.technology.technologyinteraction",USES_PREDICATE,"predicate:performs","{}"
"technology.technologycollaboration.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.technologycollaboration.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologycollaboration.uses.technology.communicationnetwork",USES_PREDICATE,"predicate:uses","{}"
"technology.technologycollaboration.uses.technology.path",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyevent.associated-with.technology.technologyservice",USES_PREDICATE,"predicate:associated-with","{}"
"technology.technologyevent.flows-to.technology.artifact",USES_PREDICATE,"predicate:flows-to","{}"
"technology.technologyevent.flows-to.technology.technologyprocess",USES_PREDICATE,"predicate:flows-to","{}"
"technology.technologyevent.triggers.technology.technologyfunction",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyevent.triggers.technology.technologyinteraction",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyevent.triggers.technology.technologyprocess",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyfunction.accesses.technology.artifact",USES_PREDICATE,"predicate:accesses","{}"
"technology.technologyfunction.composes.technology.technologyfunction",USES_PREDICATE,"predicate:composes","{}"
"technology.technologyfunction.flows-to.technology.technologyprocess",USES_PREDICATE,"predicate:flows-to","{}"
"technology.technologyfunction.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.technologyfunction.serves.technology.technologyinteraction",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyfunction.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyfunction.triggers.technology.technologyprocess",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyfunction.uses.technology.technologyinterface",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyinteraction.accesses.technology.artifact",USES_PREDICATE,"predicate:accesses","{}"
"technology.technologyinteraction.composes.technology.technologyfunction",USES_PREDICATE,"predicate:composes","{}"
"technology.technologyinteraction.flows-to.technology.technologyinteraction",USES_PREDICATE,"predicate:flows-to","{}"
"technology.technologyinteraction.realizes.technology.technologycollaboration",USES_PREDICATE,"predicate:realizes","{}"
"technology.technologyinteraction.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.technologyinteraction.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyinteraction.triggers.technology.technologyprocess",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyinteraction.uses.technology.technologyinterface",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyinterface.assigned-to.technology.node",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.technologyinterface.assigned-to.technology.systemsoftware",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.technologyinterface.assigned-to.technology.technologyservice",USES_PREDICATE,"predicate:assigned-to","{}"
"technology.technologyinterface.serves.technology.technologycollaboration",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyinterface.serves.technology.technologyfunction",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyinterface.serves.technology.technologyprocess",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyinterface.uses.technology.communicationnetwork",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyinterface.uses.technology.path",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyprocess.realizes.technology.technologyservice",USES_PREDICATE,"predicate:realizes","{}"
"technology.technologyprocess.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyprocess.uses.technology.path",USES_PREDICATE,"predicate:uses","{}"
"technology.technologyservice.aggregates.technology.technologyfunction",USES_PREDICATE,"predicate:aggregates","{}"
"technology.technologyservice.associated-with.technology.technologycollaboration",USES_PREDICATE,"predicate:associated-with","{}"
"technology.technologyservice.consumes.technology.artifact",USES_PREDICATE,"predicate:consumes","{}"
"technology.technologyservice.depends-on.technology.communicationnetwork",USES_PREDICATE,"predicate:depends-on","{}"
"technology.technologyservice.depends-on.technology.node",USES_PREDICATE,"predicate:depends-on","{}"
"technology.technologyservice.flows-to.technology.technologyservice",USES_PREDICATE,"predicate:flows-to","{}"
"technology.technologyservice.provides.technology.technologyinterface",USES_PREDICATE,"predicate:provides","{}"
"technology.technologyservice.serves.technology.technologyinterface",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyservice.serves.technology.technologyservice",USES_PREDICATE,"predicate:serves","{}"
"technology.technologyservice.triggers.technology.technologyevent",USES_PREDICATE,"predicate:triggers","{}"
"technology.technologyservice.uses.technology.systemsoftware",USES_PREDICATE,"predicate:uses","{}"
"security.accesscondition.composes.security.policyrule",USES_PREDICATE,"predicate:composes","{}"
"security.accesscondition.constrains.security.permission",USES_PREDICATE,"predicate:constrains","{}"
"security.accesscondition.governs.security.fieldaccesscontrol",USES_PREDICATE,"predicate:governs","{}"
"security.accesscondition.references.security.secureresource",USES_PREDICATE,"predicate:references","{}"
"security.accesscondition.uses.security.validationrule",USES_PREDICATE,"predicate:uses","{}"
"security.accountabilityrequirement.constrains.security.actor",USES_PREDICATE,"predicate:constrains","{}"
"security.accountabilityrequirement.requires.security.auditconfig",USES_PREDICATE,"predicate:requires","{}"
"security.accountabilityrequirement.requires.security.evidence",USES_PREDICATE,"predicate:requires","{}"
"security.accountabilityrequirement.requires.security.retentionpolicy",USES_PREDICATE,"predicate:requires","{}"
"security.actor.accesses.security.secureresource",USES_PREDICATE,"predicate:accesses","{}"
"security.actor.assigned-to.security.role",USES_PREDICATE,"predicate:assigned-to","{}"
"security.actor.associated-with.security.delegation",USES_PREDICATE,"predicate:associated-with","{}"
"security.actor.associated-with.security.threat",USES_PREDICATE,"predicate:associated-with","{}"
"security.actor.references.security.delegation",USES_PREDICATE,"predicate:references","{}"
"security.actor.requires.security.authenticationconfig",USES_PREDICATE,"predicate:requires","{}"
"security.auditconfig.depends-on.security.retentionpolicy",USES_PREDICATE,"predicate:depends-on","{}"
"security.auditconfig.fulfills.security.accountabilityrequirement",USES_PREDICATE,"predicate:fulfills","{}"
"security.auditconfig.governs.security.retentionpolicy",USES_PREDICATE,"predicate:governs","{}"
"security.auditconfig.governs.security.secureresource",USES_PREDICATE,"predicate:governs","{}"
"security.auditconfig.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.auditconfig.monitors.security.secureresource",USES_PREDICATE,"predicate:monitors","{}"
"security.auditconfig.triggers.security.evidence",USES_PREDICATE,"predicate:triggers","{}"
"security.authenticationconfig.authenticates.security.actor",USES_PREDICATE,"predicate:authenticates","{}"
"security.authenticationconfig.constrained-by.security.securitypolicy",USES_PREDICATE,"predicate:constrained-by","{}"
"security.authenticationconfig.depends-on.security.auditconfig",USES_PREDICATE,"predicate:depends-on","{}"
"security.authenticationconfig.protects.security.secureresource",USES_PREDICATE,"predicate:protects","{}"
"security.authenticationconfig.references.security.passwordpolicy",USES_PREDICATE,"predicate:references","{}"
"security.authenticationconfig.uses.security.passwordpolicy",USES_PREDICATE,"predicate:uses","{}"
"security.bindingofduty.associated-with.security.separationofduty",USES_PREDICATE,"predicate:associated-with","{}"
"security.bindingofduty.constrains.security.role",USES_PREDICATE,"predicate:constrains","{}"
"security.bindingofduty.governs.security.resourceoperation",USES_PREDICATE,"predicate:governs","{}"
"security.bindingofduty.requires.security.evidence",USES_PREDICATE,"predicate:requires","{}"
"security.bindingofduty.supports.security.accountabilityrequirement",USES_PREDICATE,"predicate:supports","{}"
"security.condition.composes.security.accesscondition",USES_PREDICATE,"predicate:composes","{}"
"security.condition.constrains.security.policyrule",USES_PREDICATE,"predicate:constrains","{}"
"security.condition.constrains.security.securitypolicy",USES_PREDICATE,"predicate:constrains","{}"
"security.condition.triggers.security.policyaction",USES_PREDICATE,"predicate:triggers","{}"
"security.countermeasure.fulfills.security.securityconstraints",USES_PREDICATE,"predicate:fulfills","{}"
"security.countermeasure.implements.security.securitypolicy",USES_PREDICATE,"predicate:implements","{}"
"security.countermeasure.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.countermeasure.protects.security.secureresource",USES_PREDICATE,"predicate:protects","{}"
"security.countermeasure.requires.security.evidence",USES_PREDICATE,"predicate:requires","{}"
"security.dataclassification.governs.security.fieldaccesscontrol",USES_PREDICATE,"predicate:governs","{}"
"security.dataclassification.governs.security.informationentity",USES_PREDICATE,"predicate:governs","{}"
"security.dataclassification.governs.security.retentionpolicy",USES_PREDICATE,"predicate:governs","{}"
"security.dataclassification.governs.security.secureresource",USES_PREDICATE,"predicate:governs","{}"
"security.dataclassification.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.dataclassification.supports.security.securitypolicy",USES_PREDICATE,"predicate:supports","{}"
"security.delegation.authorizes.security.role",USES_PREDICATE,"predicate:authorizes","{}"
"security.delegation.constrained-by.security.securitypolicy",USES_PREDICATE,"predicate:constrained-by","{}"
"security.delegation.requires.security.actor",USES_PREDICATE,"predicate:requires","{}"
"security.delegation.triggers.security.evidence",USES_PREDICATE,"predicate:triggers","{}"
"security.evidence.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.evidence.realizes.security.auditconfig",USES_PREDICATE,"predicate:realizes","{}"
"security.evidence.supports.security.accountabilityrequirement",USES_PREDICATE,"predicate:supports","{}"
"security.evidence.validates.security.policyrule",USES_PREDICATE,"predicate:validates","{}"
"security.fieldaccesscontrol.constrained-by.security.accesscondition",USES_PREDICATE,"predicate:constrained-by","{}"
"security.fieldaccesscontrol.constrained-by.security.dataclassification",USES_PREDICATE,"predicate:constrained-by","{}"
"security.fieldaccesscontrol.governs.security.secureresource",USES_PREDICATE,"predicate:governs","{}"
"security.fieldaccesscontrol.implements.security.policyrule",USES_PREDICATE,"predicate:implements","{}"
"security.fieldaccesscontrol.protects.security.secureresource",USES_PREDICATE,"predicate:protects","{}"
"security.fieldaccesscontrol.requires.security.permission",USES_PREDICATE,"predicate:requires","{}"
"security.informationentity.constrained-by.security.dataclassification",USES_PREDICATE,"predicate:constrained-by","{}"
"security.informationentity.constrained-by.security.retentionpolicy",USES_PREDICATE,"predicate:constrained-by","{}"
"security.informationentity.governs.security.informationright",USES_PREDICATE,"predicate:governs","{}"
"security.informationentity.requires.security.accountabilityrequirement",USES_PREDICATE,"predicate:requires","{}"
"security.informationright.accesses.security.informationentity",USES_PREDICATE,"predicate:accesses","{}"
"security.informationright.assigned-to.security.actor",USES_PREDICATE,"predicate:assigned-to","{}"
"security.informationright.constrained-by.security.accesscondition",USES_PREDICATE,"predicate:constrained-by","{}"
"security.informationright.governs.security.informationentity",USES_PREDICATE,"predicate:governs","{}"
"security.informationright.implements.security.permission",USES_PREDICATE,"predicate:implements","{}"
"security.needtoknow.associated-with.security.role",USES_PREDICATE,"predicate:associated-with","{}"
"security.needtoknow.constrained-by.security.dataclassification",USES_PREDICATE,"predicate:constrained-by","{}"
"security.needtoknow.constrains.security.permission",USES_PREDICATE,"predicate:constrains","{}"
"security.needtoknow.implements.security.policyrule",USES_PREDICATE,"predicate:implements","{}"
"security.needtoknow.protects.security.informationentity",USES_PREDICATE,"predicate:protects","{}"
"security.passwordpolicy.constrains.security.authenticationconfig",USES_PREDICATE,"predicate:constrains","{}"
"security.passwordpolicy.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.passwordpolicy.requires.security.auditconfig",USES_PREDICATE,"predicate:requires","{}"
"security.passwordpolicy.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.passwordpolicy.uses.security.validationrule",USES_PREDICATE,"predicate:uses","{}"
"security.permission.authorizes.security.resourceoperation",USES_PREDICATE,"predicate:authorizes","{}"
"security.policyaction.enforces-requirement.security.policyrule",USES_PREDICATE,"predicate:enforces-requirement","{}"
"security.policyaction.governs.security.permission",USES_PREDICATE,"predicate:governs","{}"
"security.policyaction.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.policyaction.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.policyaction.triggers.security.auditconfig",USES_PREDICATE,"predicate:triggers","{}"
"security.policyrule.authorizes.security.permission",USES_PREDICATE,"predicate:authorizes","{}"
"security.policyrule.composes.security.securitypolicy",USES_PREDICATE,"predicate:composes","{}"
"security.policyrule.governs.security.informationright",USES_PREDICATE,"predicate:governs","{}"
"security.policyrule.protects.security.secureresource",USES_PREDICATE,"predicate:protects","{}"
"security.policyrule.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.policyrule.triggers.security.policyaction",USES_PREDICATE,"predicate:triggers","{}"
"security.policyrule.uses.security.accesscondition",USES_PREDICATE,"predicate:uses","{}"
"security.policyrule.uses.security.condition",USES_PREDICATE,"predicate:uses","{}"
"security.resourceoperation.accesses.security.secureresource",USES_PREDICATE,"predicate:accesses","{}"
"security.resourceoperation.constrained-by.security.accesscondition",USES_PREDICATE,"predicate:constrained-by","{}"
"security.resourceoperation.governs.security.secureresource",USES_PREDICATE,"predicate:governs","{}"
"security.resourceoperation.triggers.security.auditconfig",USES_PREDICATE,"predicate:triggers","{}"
"security.retentionpolicy.constrains.security.informationentity",USES_PREDICATE,"predicate:constrains","{}"
"security.retentionpolicy.governs.security.auditconfig",USES_PREDICATE,"predicate:governs","{}"
"security.retentionpolicy.governs.security.evidence",USES_PREDICATE,"predicate:governs","{}"
"security.retentionpolicy.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.role.accesses.security.secureresource",USES_PREDICATE,"predicate:accesses","{}"
"security.role.aggregates.security.permission",USES_PREDICATE,"predicate:aggregates","{}"
"security.role.authorizes.security.permission",USES_PREDICATE,"predicate:authorizes","{}"
"security.role.constrained-by.security.separationofduty",USES_PREDICATE,"predicate:constrained-by","{}"
"security.role.provides.security.permission",USES_PREDICATE,"predicate:provides","{}"
"security.role.specializes.security.role",USES_PREDICATE,"predicate:specializes","{}"
"security.secureresource.aggregates.security.fieldaccesscontrol",USES_PREDICATE,"predicate:aggregates","{}"
"security.secureresource.aggregates.security.resourceoperation",USES_PREDICATE,"predicate:aggregates","{}"
"security.securityconstraints.aggregates.security.bindingofduty",USES_PREDICATE,"predicate:aggregates","{}"
"security.securityconstraints.aggregates.security.needtoknow",USES_PREDICATE,"predicate:aggregates","{}"
"security.securityconstraints.aggregates.security.separationofduty",USES_PREDICATE,"predicate:aggregates","{}"
"security.securityconstraints.constrains.security.role",USES_PREDICATE,"predicate:constrains","{}"
"security.securityconstraints.governs.security.securitypolicy",USES_PREDICATE,"predicate:governs","{}"
"security.securitymodel.aggregates.actor",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.security.authenticationconfig",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.delegation",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.informationentity",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.permission",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.role",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.secureresource",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.aggregates.security.threat",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitymodel.composes.security.authenticationconfig",USES_PREDICATE,"predicate:composes","{}"
"security.securitymodel.composes.security.securityconstraints",USES_PREDICATE,"predicate:composes","{}"
"security.securitymodel.composes.security.securitypolicy",USES_PREDICATE,"predicate:composes","{}"
"security.securitymodel.constrains.security.accountabilityrequirement",USES_PREDICATE,"predicate:constrains","{}"
"security.securitymodel.governs.security.dataclassification",USES_PREDICATE,"predicate:governs","{}"
"security.securitymodel.governs.security.securitypolicy",USES_PREDICATE,"predicate:governs","{}"
"security.securitypolicy.aggregates.security.policyrule",USES_PREDICATE,"predicate:aggregates","{}"
"security.securitypolicy.constrains.security.permission",USES_PREDICATE,"predicate:constrains","{}"
"security.securitypolicy.enforces-requirement.security.accesscondition",USES_PREDICATE,"predicate:enforces-requirement","{}"
"security.securitypolicy.fulfills.security.accountabilityrequirement",USES_PREDICATE,"predicate:fulfills","{}"
"security.securitypolicy.governs.security.passwordpolicy",USES_PREDICATE,"predicate:governs","{}"
"security.securitypolicy.governs.security.secureresource",USES_PREDICATE,"predicate:governs","{}"
"security.securitypolicy.requires.security.countermeasure",USES_PREDICATE,"predicate:requires","{}"
"security.separationofduty.associated-with.security.bindingofduty",USES_PREDICATE,"predicate:associated-with","{}"
"security.separationofduty.constrains.security.role",USES_PREDICATE,"predicate:constrains","{}"
"security.separationofduty.governs.security.policyrule",USES_PREDICATE,"predicate:governs","{}"
"security.separationofduty.mitigates.security.threat",USES_PREDICATE,"predicate:mitigates","{}"
"security.separationofduty.requires.security.accountabilityrequirement",USES_PREDICATE,"predicate:requires","{}"
"security.threat.accesses.security.secureresource",USES_PREDICATE,"predicate:accesses","{}"
"security.threat.aggregates.countermeasure",USES_PREDICATE,"predicate:aggregates","{}"
"security.threat.constrains.security.accesscondition",USES_PREDICATE,"predicate:constrains","{}"
"security.threat.influence.security.dataclassification",USES_PREDICATE,"predicate:influence","{}"
"security.threat.influence.security.securitypolicy",USES_PREDICATE,"predicate:influence","{}"
"security.threat.triggers.security.auditconfig",USES_PREDICATE,"predicate:triggers","{}"
"security.validationrule.constrains.security.accesscondition",USES_PREDICATE,"predicate:constrains","{}"
"security.validationrule.constrains.security.fieldaccesscontrol",USES_PREDICATE,"predicate:constrains","{}"
"security.validationrule.enforces-requirement.security.fieldaccesscontrol",USES_PREDICATE,"predicate:enforces-requirement","{}"
"security.validationrule.enforces-requirement.security.securityconstraints",USES_PREDICATE,"predicate:enforces-requirement","{}"
"security.validationrule.realizes.security.policyrule",USES_PREDICATE,"predicate:realizes","{}"
"security.validationrule.supports.security.securitypolicy",USES_PREDICATE,"predicate:supports","{}"
"navigation.breadcrumbconfig.associated-with.navigation.navigationgraph",USES_PREDICATE,"predicate:associated-with","{}"
"navigation.breadcrumbconfig.provides.navigation.routemeta",USES_PREDICATE,"predicate:provides","{}"
"navigation.breadcrumbconfig.references.navigation.route",USES_PREDICATE,"predicate:references","{}"
"navigation.contextvariable.consumes.navigation.route",USES_PREDICATE,"predicate:consumes","{}"
"navigation.contextvariable.flows-to.navigation.flowstep",USES_PREDICATE,"predicate:flows-to","{}"
"navigation.contextvariable.triggers.navigation.navigationtransition",USES_PREDICATE,"predicate:triggers","{}"
"navigation.flowstep.consumes.navigation.contextvariable",USES_PREDICATE,"predicate:consumes","{}"
"navigation.flowstep.navigates-to.navigation.route",USES_PREDICATE,"predicate:navigates-to","{}"
"navigation.flowstep.realizes.navigation.route",USES_PREDICATE,"predicate:realizes","{}"
